TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS
TRADE DATE;INSTRUMENT SERIES CODE;INSTRUMENT NAME;MARKET SUB SEGMENT;MARKET SEGMENT;MARKET;INSTRUMENT GROUP;INSTRUMENT TYPE;INSTRUMENT CLASS;TRADING METHOD;MARKET MAKER;BIST 100 INDEX;BIST 30 INDEX;GROSS SETTLEMENT;CORPORATE ACTION;SUSPENDED;PREVIOUS LAST PRICE;OPENING PRICE;OPENING SESSION PRICE;LOWEST PRICE;HIGHEST PRICE;CLOSING PRICE;CLOSING SESSION PRICE;CHANGE TO PREVIOUS CLOSING (%);REMAINING BID;REMAINING ASK;VWAP;TOTAL TRADED VALUE;TOTAL TRADED VOLUME;TOTAL NUMBER OF CONTRACTS;REFERENCE PRICE;TRADED VALUE AT OPENING SESSION;TRADED VOLUME AT OPENING SESSION;NUMBER OF CONTRACTS AT OPENING SESSION;TRADED VALUE AT CLOSING SESSION;TRADED VOLUME AT CLOSING SESSION;NUMBER OF CONTRACTS AT CLOSING SESSION;TRADED VALUE OF TRADES AT CLOSING PRICE;TRADED VOLUME OF TRADES AT CLOSING PRICE;NUMBER OF CONTRACTS OF TRADES AT CLOSING PRICE;LOWEST SHORT SALE PRICE;HIGHEST SHORT SALE PRICE;SHORT SALE VWAP;TRADED VALUE OF SHORT SALE TRADES;TRADED VOLUME OF SHORT SALE TRADES;NUMBER OF CONTRACTS OF SHORT SALE TRADES;LOWEST TRADE REPORT PRICE;HIGHEST TRADE REPORT PRICE;TRADE REPORT VWAP;TRADE REPORT TRADED VALUE;TRADE REPORT TRADED VOLUME;NUMBER OF TRADE REPORTS;MIDPOINT TRADED VALUE;MIDPOINT TRADED VOLUME;MIDPOINT NUMBER OF CONTRACTS;SHORT SELL
2021-01-08;AKSUE.E;AKSU ENERJI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKSUE;SI;0;0;0;0;;0;14.57;14.5;0;14.3;14.6;14.46;14.46;-0.755;14.43;14.46;14.43;4466950.84;309564;1219;0;0;0;0;19231.8;1330;12;43.38;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;AKYHO.E;AKDENIZ YATIRIM HOLDING;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTAKYHO;SI;0;0;0;0;;0;5.3;5.29;0;5.16;5.4;5.28;5.28;-0.377;5.27;5.28;5.264;18941978.39;3598344;5614;0;0;0;0;47176.8;8935;60;50165.28;9501;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;ALCAR.E;ALARKO CARRIER;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTALCAR;SI;0;0;0;0;;0;456.2;486.9;0;415;489.5;438;438;-3.989;438;440;452.893;380794999.4;840806;40693;0;0;0;0;1687176;3852;151;11388;26;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;ALKA.E;ALKIM KAGIT;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTALKA;SI;0;0;0;0;;0;13.89;14;0;13.88;14.2;14.06;14.06;1.224;14.02;14.06;13.971;10718620.52;767229;4609;0;0;0;0;30791.4;2190;13;244897.08;17418;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;ANELE.E;ANEL ELEKTRIK;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTANELE;SI;0;0;0;0;;0;3.14;3.16;0;3.11;3.17;3.12;3.12;-0.637;3.12;3.13;3.142;9612889.13;3059955;2729;0;0;0;0;154436.88;49499;34;39436.8;12640;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;ARMDA.E;ARMADA BILGISAYAR;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTARMDA;SI;0;0;0;1;;0;49.8;49.82;0;49.5;50.55;50;50;0.402;50;50.05;50.069;2373431.01;47403;987;0;0;0;0;31000;620;7;2050;41;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;ARSAN.E;ARSAN TEKSTIL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTARSAN;SI;0;0;0;0;;0;7.2;7.25;0;7.12;7.55;7.41;7.41;2.917;7.41;7.43;7.365;28799057.18;3910072;8525;0;0;0;0;527258.55;71155;75;15442.44;2084;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;ASUZU.E;ANADOLU ISUZU;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTASUZU;SI;0;0;0;0;;0;18.95;19.09;0;18.73;20.74;20.2;20.2;6.596;20.2;20.22;19.735;136437138.95;6913363;20422;0;0;0;0;1041370.6;51553;131;541844.8;26824;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;ATAGY.E;ATA GMYO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTATAGY;SI;0;0;0;0;;0;6.28;6.3;0;6.19;6.45;6.28;0;0;6.28;6.29;6.337;8240899.77;1300370;2472;0;0;0;0;0;0;0;65343.4;10405;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;ATEKS.E;AKIN TEKSTIL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTATEKS;SI;0;0;0;0;;0;32.94;33;0;32.08;34.22;32.86;32.86;-0.243;32.82;32.86;33.055;18276022.9;552898;4961;0;0;0;0;65884.3;2005;17;9003.64;274;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;ATLAS.E;ATLAS YAT. ORT.;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTATLAS;SI;0;0;0;1;;0;1.79;1.79;0;1.77;1.8;1.77;1.77;-1.117;1.77;1.78;1.779;2949009.55;1657932;1377;0;0;0;0;10731.51;6063;13;5310;3000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;AVGYO.E;AVRASYA GMYO;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTAVGYO;SI;0;0;0;1;;0;3.91;3.97;0;3.87;3.97;3.87;3.87;-1.023;3.86;3.87;3.91;3304704.92;845182;1683;0;0;0;0;132493.32;34236;45;82415.52;21296;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;AVHOL.E;AVRUPA YATIRIM HOLDING;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTAVHOL;SI;0;0;0;1;;0;5.87;5.87;0;5.8;5.99;5.91;5.91;0.681;5.91;5.93;5.881;2457564.94;417914;894;0;0;0;0;8291.73;1403;5;12174.6;2060;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;AVOD.E;A.V.O.D GIDA VE TARIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTAVOD;SI;0;0;0;0;;0;7.66;7.67;0;7.62;7.75;7.66;7.66;0;7.65;7.66;7.664;30430287.86;3970596;11646;0;0;0;0;147301.8;19230;77;79426.54;10369;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;AVTUR.E;AVRASYA PETROL VE TUR.;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTAVTUR;SI;0;0;0;0;;0;3.15;3.15;0;3.15;3.3;3.27;3.27;3.81;3.26;3.27;3.228;10294480.09;3189152;3941;0;0;0;0;79457.73;24299;61;60060.09;18367;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;AYCES.E;ALTINYUNUS CESME;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTAYCES;SI;0;0;0;1;;0;47.2;48.4;0;47.08;48.4;47.2;47.2;0;47.2;47.22;47.339;2697827.42;56990;1309;0;0;0;0;70328;1490;18;14301.6;303;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;AYEN.E;AYEN ENERJI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTAYEN;SI;0;0;0;0;;0;5.7;5.75;0;5.58;5.77;5.6;5.6;-1.754;5.6;5.61;5.642;20280859.44;3594733;4731;0;0;0;0;187538.4;33489;40;65917.6;11771;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BAKAB.E;BAK AMBALAJ;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTBAKAB;SI;0;0;0;0;;0;20.64;20.88;0;20.64;21.14;20.8;20.8;0.775;20.74;20.8;20.754;3214050.58;154866;976;0;0;0;0;36150.4;1738;9;22048;1060;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BANVT.E;BANVIT;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTBANVT;SI;0;0;0;1;;0;48.5;47.48;0;45.96;49.9;49.7;49.7;2.474;49.6;49.7;48.581;3956674.98;81445;865;0;0;0;0;337960;6800;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BAYRK.E;BAYRAK TABAN SANAYI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTBAYRK;SI;0;0;0;0;;0;10.09;10.15;0;10.07;10.65;10.42;10.42;3.271;10.42;10.43;10.424;22329491.66;2142153;7391;0;0;0;0;167480.66;16073;29;35428;3400;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BEYAZ.E;BEYAZ FILO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTBEYAZ;SI;0;0;0;0;;0;11.12;11.24;0;10.64;11.25;10.68;10.68;-3.957;10.68;10.69;10.827;14312910.16;1321945;6648;0;0;0;0;56646.72;5304;24;17312.28;1621;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BFREN.E;BOSCH FREN SISTEMLERI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTBFREN;SI;0;0;0;0;;0;1227.6;1224.5;0;1224.5;1350.3;1295;1295;5.49;1293.3;1295;1304.984;198422758.7;152050;17660;0;0;0;0;1100750;850;62;335405;259;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BJKAS.E;BESIKTAS FUTBOL YAT.;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTBJKAS;SI;0;0;0;0;;0;4.39;4.41;0;4.27;4.43;4.31;4.31;-1.822;4.31;4.32;4.325;125719499.36;29068771;16419;0;0;0;0;1427347.01;331171;126;250393.76;58096;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BLCYT.E;BILICI YATIRIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTBLCYT;SI;0;0;0;0;;0;7.15;7.11;0;6.86;7.11;7.05;7.05;-1.399;7.05;7.06;7.007;9438562.5;1347057;3643;0;0;0;0;218077.65;30933;46;183758.25;26065;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BNTAS.E;BANTAS AMBALAJ;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTBNTAS;SI;0;0;0;0;;0;4.87;4.95;0;4.87;5.06;4.94;4.94;1.437;4.93;4.94;4.953;58668345.92;11845714;9053;0;0;0;0;413932.48;83792;61;205499.06;41599;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BOSSA.E;BOSSA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTBOSSA;SI;0;0;0;0;;0;18.98;19.09;0;18.51;19.67;19.26;19.26;1.475;19.24;19.26;19.123;18376060.1;960925;4696;0;0;0;0;408909.06;21231;66;6991.38;363;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BRKSN.E;BERKOSAN YALITIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTBRKSN;SI;0;0;0;0;;0;8.67;8.67;0;8.32;8.75;8.46;8.46;-2.422;8.45;8.46;8.482;6399098.97;754406;2882;0;0;0;0;33070.14;3909;11;25811.46;3051;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BRYAT.E;BORUSAN YAT. PAZ.;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTBRYAT;SI;0;0;0;1;;0;520.8;572;0;481.7;572;520;520;-0.154;519.9;520;532.3;68251994.4;128221;10512;0;0;0;0;187200;360;62;31200;60;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BTCIM.E;BATI CIMENTO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTBTCIM;SI;0;0;0;0;;0;4.86;4.88;0;4.84;4.95;4.89;4.89;0.617;4.89;4.9;4.879;8771411.18;1797827;1490;0;0;0;0;110025;22500;13;14670;3000;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BURCE.E;BURCELIK;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTBURCE;SI;0;0;0;0;;0;22.28;22.24;0;21.74;22.24;21.9;21.9;-1.706;21.88;21.9;21.901;8010319.46;365754;2238;0;0;0;0;62152.2;2838;24;3066;140;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;BURVA.E;BURCELIK VANA;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTBURVA;SI;0;0;0;1;;0;45.1;45.1;0;44;45.1;44.68;44.68;-0.931;44.64;44.68;44.349;2842386.44;64091;1883;0;0;0;0;27120.76;607;12;3619.08;81;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;CELHA.E;CELIK HALAT;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTCELHA;SI;0;0;0;0;;0;20.78;20.78;0;19.91;20.9;20.2;20.2;-2.791;20.16;20.2;20.208;4437395.43;219585;1591;0;0;0;0;5009.6;248;6;6100.4;302;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;CEMAS.E;CEMAS DOKUM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTCEMAS;SI;0;0;0;0;;0;2.22;2.24;0;2.2;2.25;2.22;2.22;0;2.22;2.23;2.224;102851869.6;46248050;9273;0;0;0;0;1974723.3;889515;103;297537.72;134026;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;CEOEM.E;CEO EVENT MEDYA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTCEOEM;SI;0;0;0;0;;0;6.66;6.68;0;6.66;6.83;6.74;6.74;1.201;6.74;6.75;6.742;17411376.3;2582532;5950;0;0;0;0;145516.6;21590;31;92405.4;13710;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;CMBTN.E;CIMBETON;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTCMBTN;SI;0;0;0;1;;0;346.6;352.6;0;345.6;381.2;381.2;381.2;9.983;381.2;0;366.622;32411216.5;88405;5703;0;0;0;0;11817.2;31;3;762.4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;CRDFA.E;CREDITWEST FAKTORING;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTCRDFA;SI;0;0;0;0;;0;5.81;5.82;0;5.71;5.9;5.84;5.84;0.516;5.84;5.85;5.824;41827804.72;7182571;6191;0;0;0;0;211700;36250;26;254372.88;43557;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;CRFSA.E;CARREFOURSA;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTCRFSA;SI;0;0;0;1;;0;68.05;67.85;0;65.35;69.35;66.45;66.45;-2.351;66.45;66.5;66.934;29053242.15;434055;7942;0;0;0;0;247792.05;3729;26;94558.35;1423;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;CUSAN.E;CUHADAROGLU METAL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTCUSAN;SI;0;0;0;0;;0;8.26;8.27;0;8.13;8.31;8.2;8.2;-0.726;8.2;8.21;8.208;19792872.56;2411414;5288;0;0;0;0;170289.4;20767;38;32455.6;3958;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DAGHL.E;DAGI YATIRIM HOLDING;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDAGHL;TF;0;0;0;0;;0;13.4;13.41;0;13.41;13.5;13.48;13.48;0.597;13.47;13.48;13.472;1142361.2;84795;384;0;0;0;0;122492.76;9087;18;128370.04;9523;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DAGI.E;DAGI GIYIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDAGI;SI;0;0;0;0;;0;8.08;8.08;0;8.03;8.16;8.09;8.09;0.124;8.09;8.1;8.081;9927010.62;1228444;2898;0;0;0;0;16236.63;2007;14;12677.03;1567;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DERAS.E;DERLUKS DERI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDERAS;SI;0;0;0;0;;0;9;8.93;0;8.75;9.36;9.29;9.29;3.222;9.29;9.3;9.159;33672914.91;3676593;6793;0;0;0;0;164367.97;17693;50;49766.53;5357;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DERIM.E;DERIMOD;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDERIM;SI;0;0;0;0;;0;9.81;9.81;0;9.75;10.08;10;10;1.937;9.99;10;9.939;24956846.79;2510912;10479;0;0;0;0;76530;7653;23;28900;2890;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DESA.E;DESA DERI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDESA;SI;0;0;0;0;;0;9.94;10;0;9.96;10.32;10.21;10.21;2.716;10.2;10.21;10.135;16465418.63;1624553;8444;0;0;0;0;413280.38;40478;65;155906.7;15270;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DESPC.E;DESPEC BILGISAYAR;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDESPC;SI;0;0;0;0;;0;12.89;13.02;0;12.93;13.28;13.17;13.17;2.172;13.16;13.17;13.098;17654477.75;1347915;4854;0;0;0;0;19728.66;1498;18;66758.73;5069;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DGATE.E;DATAGATE BILGISAYAR;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDGATE;SI;0;0;0;0;;0;15.72;15.71;0;15.7;16.25;16.23;16.23;3.244;16.23;16.24;16.037;32929625.33;2053345;7175;0;0;0;0;489642.87;30169;84;28045.44;1728;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DGGYO.E;DOGUS GMYO;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTDGGYO;SI;0;0;0;1;;0;8.89;8.85;0;8.7;9.5;9.28;9.28;4.387;9.26;9.28;9.172;3137934.41;342120;1528;0;0;0;0;28424.64;3063;11;8871.68;956;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DGKLB.E;DOGTAS KELEBEK MOBILYA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDGKLB;SI;0;0;0;0;;0;2.71;2.72;0;2.68;2.96;2.9;2.9;7.011;2.9;2.91;2.844;307431443.31;108115847;29708;0;0;0;0;1968172;678680;211;952267.2;328368;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DITAS.E;DITAS DOGAN;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDITAS;SI;0;0;0;0;;0;34;33.98;0;33.14;34.4;33.32;33.32;-2;33.3;33.32;33.661;4311035.3;128073;1632;0;0;0;0;83333.32;2501;21;22457.68;674;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DMSAS.E;DEMISAS DOKUM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDMSAS;SI;0;0;0;0;;0;6.42;6.43;0;6.42;6.53;6.44;6.44;0.312;6.43;6.44;6.471;22813941.24;3525489;4989;0;0;0;0;53793.32;8353;28;77318.64;12006;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DNISI.E;DINAMIK ISI MAKINA YALITIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDNISI;SI;0;0;0;0;;0;10.98;10.98;0;10.95;11.21;11.15;11.15;1.548;11.15;11.16;11.075;21768580.31;1965605;5139;0;0;0;0;358494.8;32152;38;69799;6260;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DOBUR.E;DOGAN BURDA;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTDOBUR;PY;1;0;0;1;;0;24.96;24.94;0;24.06;26.5;25.9;25.9;3.766;25.76;25.9;25.733;2101543.56;81667;779;0;0;0;0;18207.7;703;10;1916.6;74;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DOCO.E;DO-CO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDOCO;SI;0;0;0;0;;0;618;620.1;0;615;644;616;616;-0.324;616;617;628.84;198946165.6;316370;13766;0;0;0;0;1956416;3176;142;319088;518;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DOGUB.E;DOGUSAN;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDOGUB;SI;0;0;0;0;;0;4.83;4.83;0;4.73;5.15;4.99;4.99;3.313;4.98;4.99;4.99;34981528.78;7010311;13971;0;0;0;0;164230.88;32912;45;9775.41;1959;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DOKTA.E;DOKTAS DOKUMCULUK;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTDOKTA;SI;0;0;0;1;;0;32.1;32.3;0;31.76;32.9;32.16;32.16;0.187;32.14;32.16;32.376;2426766.88;74955;1164;0;0;0;0;19810.56;616;9;45024;1400;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DURDO.E;DURAN DOGAN BASIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDURDO;SI;0;0;0;0;;0;10.85;10.85;0;10.6;10.85;10.74;10.74;-1.014;10.72;10.74;10.699;6228995.54;582218;3476;0;0;0;0;39319.14;3661;13;182827.02;17023;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DYOBY.E;DYO BOYA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDYOBY;SI;0;0;0;0;;0;12.22;12.46;0;12.12;12.49;12.17;12.17;-0.409;12.17;12.18;12.299;41754741.2;3394867;8626;0;0;0;0;315373.38;25914;63;48680;4000;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;DZGYO.E;DENIZ GMYO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTDZGYO;SI;0;0;0;0;;0;4.22;4.21;0;4;4.22;4.05;4.05;-4.028;4.05;4.06;4.064;28767008.64;7078222;5964;0;0;0;0;305151.3;75346;34;57781.35;14267;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;EDIP.E;EDIP GAYRIMENKUL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTEDIP;SI;0;0;0;0;;0;3.34;3.35;0;3.29;3.38;3.29;3.29;-1.497;3.29;3.3;3.322;8596102.97;2587570;4799;0;0;0;0;199995.81;60789;104;27879.46;8474;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;EGPRO.E;EGE PROFIL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTEGPRO;SI;0;0;0;0;;0;37.28;37.28;0;36.8;39.5;39.24;39.24;5.258;39.2;39.24;38.752;83809268.28;2162686;15466;0;0;0;0;312546.6;7965;52;128118.6;3265;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;EGSER.E;EGE SERAMIK;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTEGSER;SI;0;0;0;0;;0;11.41;11.47;0;11.21;12.1;12;12;5.171;12;12.01;11.763;28601316.19;2431529;6953;0;0;0;0;183552;15296;50;329472;27456;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;EMKEL.E;EMEK ELEKTRIK;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTEMKEL;SI;0;0;0;1;;0;5.68;5.7;0;5.5;5.77;5.53;5.53;-2.641;5.52;5.53;5.601;5228743.6;933516;2933;0;0;0;0;75899.25;13725;37;51135.91;9247;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;ERBOS.E;ERBOSAN;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTERBOS;SI;0;0;0;0;;0;41.68;41.9;0;41.9;45.84;45.84;0;9.981;45.84;0;44.507;56238547.38;1263594;9051;0;0;0;0;0;0;0;458400;10000;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;ERSU.E;ERSU GIDA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTERSU;SI;0;0;0;0;;0;5.02;5.03;0;4.99;5.05;5.02;5.02;0;5.01;5.02;5.014;16786621.97;3348032;4932;0;0;0;0;20607.1;4105;25;6661.54;1327;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021-01-08;ESCOM.E;ESCORT TEKNOLOJI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTESCOM;SI;0;0;0;0;;0;6.42;6.46;0;6.41;6.6;6.47;6.47;0.779;6.47;6.48;6.498;31514086.18;4849693;7196;0;0;0;0;457021.39;70637;52;7278.75;1125;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
